name;percent_change;values
AASToken;60d;-91.13354144
AASToken;90d;-96.77033238
INVITE Token;1h;-0.02989271
INVITE Token;24h;-3.25877642
INVITE Token;7d;-10.26415064
INVITE Token;30d;-15.37661243
INVITE Token;60d;-19.95901249
INVITE Token;90d;-41.82770686
RWAX;1h;-0.20018184
RWAX;24h;2.29193206
RWAX;7d;9.8031018
RWAX;30d;-5.46535097
RWAX;60d;-26.42318329
RWAX;90d;-50.92960162
WorldBrain Coin;1h;-0.00186084
WorldBrain Coin;24h;0.00366529
WorldBrain Coin;7d;8.22582363
WorldBrain Coin;30d;-36.43354062
WorldBrain Coin;60d;-54.7059349
WorldBrain Coin;90d;-83.32340498
Max on ETH;1h;-0.27456897
Max on ETH;24h;3.05235572
Max on ETH;7d;-4.79796949
Max on ETH;30d;-47.6390852
Max on ETH;60d;-84.21320154
Max on ETH;90d;-89.78195198
Klaytn;1h;-1.43769705
Klaytn;24h;0.05356091
Klaytn;7d;-0.84554445
Klaytn;30d;-13.59210457
Klaytn;60d;-50.48761312
Klaytn;90d;-44.15746534
Trip;1h;-0.30434119
Trip;24h;1.91140715
Trip;7d;2.46672505
Trip;30d;78.71655928
Trip;60d;96.13390566
Trip;90d;96.13390566
Panther Protocol;1h;0.03678723
Panther Protocol;24h;5.77655508
Panther Protocol;7d;37.92395299
Panther Protocol;30d;-7.84942186
Panther Protocol;60d;-10.09109185
Panther Protocol;90d;-43.66296176
PDX Coin;1h;-0.01622643
PDX Coin;24h;-0.10361559
PDX Coin;7d;-0.36349341
PDX Coin;30d;-0.51869618
PDX Coin;60d;0.89162759
PDX Coin;90d;-60.55522584
BLUB;1h;-2.96509317
BLUB;24h;5.36236467
BLUB;7d;5.80432152
BLUB;30d;-40.57870376
BLUB;60d;-64.71784348
BLUB;90d;-78.50407263
Forgotten Playland;1h;-0.02824492
Forgotten Playland;24h;17.96848375
Forgotten Playland;7d;22.34674909
Forgotten Playland;30d;-19.36063895
Forgotten Playland;60d;-49.6005498
Forgotten Playland;90d;-64.10584216
Grade;1h;-0.04737706
Grade;24h;0.82066763
Grade;7d;-0.00319738
Grade;30d;2.87694331
Grade;60d;-5.91948222
Grade;90d;4730.21714181
DISTRIBUTE;1h;5.94820266
DISTRIBUTE;24h;6.55075342
DISTRIBUTE;7d;110.65925269
DISTRIBUTE;30d;126.46439808
DISTRIBUTE;60d;126.46439808
DISTRIBUTE;90d;126.46439808
XDAG;1h;0.15919033
XDAG;24h;-0.09916098
XDAG;7d;2.96965084
XDAG;30d;5.02450228
XDAG;60d;-18.86205859
XDAG;90d;-30.15621106
Mig Mig;1h;0.0
Mig Mig;24h;0.0
Mig Mig;7d;0.0
Mig Mig;30d;-97.40282943
Mig Mig;60d;241.29485864
Mig Mig;90d;241.29485864
Caduceus Protocol (new);1h;3.18270982
Caduceus Protocol (new);24h;8.62703317
Caduceus Protocol (new);7d;12.36025291
Caduceus Protocol (new);30d;-2.98528406
Caduceus Protocol (new);60d;-15.30534828
Caduceus Protocol (new);90d;-7.64352409
Brawl AI Layer;1h;-0.44622038
Brawl AI Layer;24h;0.23669533
Brawl AI Layer;7d;-6.24665785
Brawl AI Layer;30d;-19.77841692
Brawl AI Layer;60d;-65.73464064
Brawl AI Layer;90d;-57.27445483
Syncvault;1h;-0.47428729
Syncvault;24h;0.80887111
Syncvault;7d;0.78161029
Syncvault;30d;-2.21618145
Syncvault;60d;-22.86543505
Syncvault;90d;108.25244207
SEED NFT Marketplace;1h;-1.87206126
SEED NFT Marketplace;24h;-2.9270013
SEED NFT Marketplace;7d;-0.22250963
SEED NFT Marketplace;30d;-17.92169187
SEED NFT Marketplace;60d;-12.81383898
SEED NFT Marketplace;90d;-9.81424716
C-cash;1h;-0.03967011
C-cash;24h;0.02445087
C-cash;7d;-9.20732877
C-cash;30d;-10.2836723
C-cash;60d;-10.98482578
C-cash;90d;-14.35522515
Radx AI;1h;-0.33337299
Radx AI;24h;-5.66092284
Radx AI;7d;9.16762818
Radx AI;30d;26.8364525
Radx AI;60d;2.98183064
Radx AI;90d;34.794672
Pharaoh;1h;-1.172644
Pharaoh;24h;-0.67981757
Pharaoh;7d;-19.93754979
Pharaoh;30d;20.40147961
Pharaoh;60d;64.96105142
Pharaoh;90d;64.96105142
Donald Trump;1h;-0.0691748
Donald Trump;24h;8.12382229
Donald Trump;7d;-6.27150998
Donald Trump;30d;-25.12315209
Donald Trump;60d;-89.30257332
Donald Trump;90d;-89.48363848
Evercraft Ecotechnologies;1h;-0.10316369
Evercraft Ecotechnologies;24h;13.66631148
Evercraft Ecotechnologies;7d;14.91129687
Evercraft Ecotechnologies;30d;13.32274786
Evercraft Ecotechnologies;60d;-27.46515945
Evercraft Ecotechnologies;90d;-44.84866717
TitanX;1h;-1.67815853
TitanX;24h;10.83960227
TitanX;7d;19.3744267
TitanX;30d;-51.72619899
TitanX;60d;-50.04093382
TitanX;90d;-70.51883641
sols;1h;-0.66132531
sols;24h;1.64726168
sols;7d;12.8838067
sols;30d;-21.9760857
sols;60d;-39.69997446
sols;90d;-65.07131539
Yes Chad;1h;1.37900975
Yes Chad;24h;-1.63718516
Yes Chad;7d;-8.65907607
Yes Chad;30d;-53.77948234
Yes Chad;60d;-86.37967995
Yes Chad;90d;-79.72981943
WESTLAND SMART CITY;1h;-0.72259018
WESTLAND SMART CITY;24h;-0.53945383
WESTLAND SMART CITY;7d;-1.03190932
WESTLAND SMART CITY;30d;-2.70721533
WESTLAND SMART CITY;60d;-1.11057148
WESTLAND SMART CITY;90d;-1.11057148
Eagle AI;1h;-1.76744941
Eagle AI;24h;0.44735282
Eagle AI;7d;-13.21459475
Eagle AI;30d;-33.71629043
Eagle AI;60d;-27.06133225
Eagle AI;90d;-62.86784832
NOT;1h;-2.90711148
NOT;24h;-99.20987828
NOT;7d;-65.0887472
NOT;30d;-95.72454631
NOT;60d;-88.4557226
NOT;90d;-99.38805141
Ponder;1h;-0.06083403
Ponder;24h;1.69104967
Ponder;7d;5.11756349
Ponder;30d;-40.21804944
Ponder;60d;-53.51264789
Ponder;90d;-65.97370542
Sweeptoken;1h;-0.13397251
Sweeptoken;24h;0.82697162
Sweeptoken;7d;-2.61126077
Sweeptoken;30d;-2.72801593
Sweeptoken;60d;-2.21348358
Sweeptoken;90d;-2.77790916
Kryptonite;1h;0.00262761
Kryptonite;24h;0.8274305
Kryptonite;7d;15.29112046
Kryptonite;30d;-16.3818153
Kryptonite;60d;-52.86338054
Kryptonite;90d;-73.27430016
DigiFinexToken;1h;-1.40474893
DigiFinexToken;24h;-2.06935084
DigiFinexToken;7d;1.09958739
DigiFinexToken;30d;-24.0876952
DigiFinexToken;60d;-37.31067356
DigiFinexToken;90d;-28.46473277
Broccoli (broccolibsc.com);1h;-12.08159217
Broccoli (broccolibsc.com);24h;-9.13910425
Broccoli (broccolibsc.com);7d;-73.98247601
Broccoli (broccolibsc.com);30d;-87.99355935
Broccoli (broccolibsc.com);60d;-98.67656896
Broccoli (broccolibsc.com);90d;-98.67656896
Verum Coin;1h;-0.44653663
Verum Coin;24h;-0.86460434
Verum Coin;7d;10.84566235
Verum Coin;30d;173.66834787
Verum Coin;60d;283.31641775
Verum Coin;90d;141.57211488
Joe coin;1h;-0.4081693
Joe coin;24h;3.97264319
Joe coin;7d;11.21946635
Joe coin;30d;-12.75272587
Joe coin;60d;-21.4601361
Joe coin;90d;-42.29795099
XBANKING;1h;-1.26812517
XBANKING;24h;1.67477649
XBANKING;7d;6.51398846
XBANKING;30d;112.87653129
XBANKING;60d;-48.23494617
XBANKING;90d;8.07728402
Freela;1h;0.0
Freela;24h;0.0
Freela;7d;0.0
Freela;30d;-5.2984964
Freela;60d;-18.07640509
Freela;90d;-14.12393004
Bityuan;1h;1.15380194
Bityuan;24h;1.13818941
Bityuan;7d;-14.13486573
Bityuan;30d;-32.34644492
Bityuan;60d;-33.49833373
Bityuan;90d;-54.26028643
Tajir Tech Hub;1h;-0.06959901
Tajir Tech Hub;24h;-0.20408587
Tajir Tech Hub;7d;-0.38139282
Tajir Tech Hub;30d;-58.35397217
Tajir Tech Hub;60d;-61.00575086
Tajir Tech Hub;90d;-58.29017042
MIAOCoin;1h;-0.09102655
MIAOCoin;24h;-1.8731705
MIAOCoin;7d;-7.18255522
MIAOCoin;30d;34.34884138
MIAOCoin;60d;-31.48067131
MIAOCoin;90d;-31.48067131
BONDX;1h;-0.01584232
BONDX;24h;0.08172192
BONDX;7d;-12.45380806
BONDX;30d;-94.53715792
BONDX;60d;-94.53715792
BONDX;90d;-94.53715792
Token Metrics AI;1h;-0.00476176
Token Metrics AI;24h;-0.31858592
Token Metrics AI;7d;-6.14335443
Token Metrics AI;30d;-38.55010415
Token Metrics AI;60d;-76.34117581
Token Metrics AI;90d;-84.96233525
Veritas Protocol;1h;-0.03327671
Veritas Protocol;24h;-0.01491162
Veritas Protocol;7d;-11.44006614
Veritas Protocol;30d;-11.44006614
Veritas Protocol;60d;-11.44006614
Veritas Protocol;90d;-11.44006614
GoldToken;1h;-0.48241907
GoldToken;24h;-0.13615973
GoldToken;7d;3.37752678
GoldToken;30d;4.48900334
GoldToken;60d;4.47308731
GoldToken;90d;4.47308731
edeXa;1h;0.0
edeXa;24h;0.0
edeXa;7d;-0.04240117
edeXa;30d;106.87674894
edeXa;60d;-85.95058385
edeXa;90d;-88.53280076
Digital Bank of Africa;1h;-1.44573337
Digital Bank of Africa;24h;1.14828452
Digital Bank of Africa;7d;1.44738792
Digital Bank of Africa;30d;-45.42729058
Digital Bank of Africa;60d;129.32055644
Digital Bank of Africa;90d;107.38024859
Enegra (EGX);1h;0.41357003
Enegra (EGX);24h;-0.03713654
Enegra (EGX);7d;0.17801915
Enegra (EGX);30d;1.41913927
Enegra (EGX);60d;0.18935974
Enegra (EGX);90d;-4.66669304
Midle;1h;-1.49196092
Midle;24h;5.86645169
Midle;7d;-0.40830039
Midle;30d;-56.5596968
Midle;60d;-97.32157075
Midle;90d;-97.32157075
REAL IMPACT;1h;-0.00034634
REAL IMPACT;24h;-0.98897182
REAL IMPACT;7d;-4.71825857
REAL IMPACT;30d;-12.67225554
REAL IMPACT;60d;-15.31639248
REAL IMPACT;90d;-15.31639248
XBorg;1h;-1.61104686
XBorg;24h;2.98453383
XBorg;7d;10.84967651
XBorg;30d;-16.4301808
XBorg;60d;-59.36841066
XBorg;90d;-65.19294508
Melos Studio;1h;0.11533031
Melos Studio;24h;0.9498451
Melos Studio;7d;-3.4050184
Melos Studio;30d;-37.61047705
Melos Studio;60d;-72.26834431
Melos Studio;90d;-76.9152895
STAGE;1h;-0.23147211
STAGE;24h;2.0293244
STAGE;7d;7.69639328
STAGE;30d;-50.38604381
STAGE;60d;-76.06851964
STAGE;90d;-91.81580682
Vera;1h;-0.04761083
Vera;24h;-0.01388031
Vera;7d;-0.00759986
Vera;30d;-18.18377249
Vera;60d;-28.08140526
Vera;90d;-39.3885584
Metaverse HQ;1h;0.40299151
Metaverse HQ;24h;-2.99613027
Metaverse HQ;7d;90.91510491
Metaverse HQ;30d;-12.26680379
Metaverse HQ;60d;-46.65387463
Metaverse HQ;90d;-46.65387463
OBOT;1h;0.0
OBOT;24h;0.0
OBOT;7d;0.0
OBOT;30d;0.01373778
OBOT;60d;-77.55001147
OBOT;90d;-93.1522713
Medicle;1h;-0.46370728
Medicle;24h;-5.84812195
Medicle;7d;-59.77449706
Medicle;30d;-87.48587998
Medicle;60d;-90.43569555
Medicle;90d;-93.37819572
Lyvely;1h;0.11558446
Lyvely;24h;0.65046651
Lyvely;7d;-1.69767032
Lyvely;30d;-9.41248743
Lyvely;60d;-19.33126615
Lyvely;90d;-34.69734107
STRATEGIC BITCOIN RESERVE;1h;-2.85305177
STRATEGIC BITCOIN RESERVE;24h;-3.23260093
STRATEGIC BITCOIN RESERVE;7d;-12.78847894
STRATEGIC BITCOIN RESERVE;30d;-50.85587685
STRATEGIC BITCOIN RESERVE;60d;-90.99263119
STRATEGIC BITCOIN RESERVE;90d;-82.07929132
Broccoli(broccolicoin.me);1h;2.45390452
Broccoli(broccolicoin.me);24h;283.6142337
Broccoli(broccolicoin.me);7d;-1.94994845
Broccoli(broccolicoin.me);30d;2718.88684841
Broccoli(broccolicoin.me);60d;2718.88684841
Broccoli(broccolicoin.me);90d;2718.88684841
AvocadoCoin;1h;-0.45357859
AvocadoCoin;24h;0.84656176
AvocadoCoin;7d;1.80380396
AvocadoCoin;30d;3.74274385
AvocadoCoin;60d;3.77589986
AvocadoCoin;90d;4.39291158
Best Patent;1h;0.11928022
Best Patent;24h;4.33702854
Best Patent;7d;0.50269719
Best Patent;30d;-45.20162319
Best Patent;60d;-50.85095331
Best Patent;90d;-99.50315794
Orion;1h;-0.81915625
Orion;24h;-2.31613664
Orion;7d;-5.49782277
Orion;30d;-38.04610952
Orion;60d;-73.81901031
Orion;90d;-66.94979581
Luxury Travel Token;1h;0.0
Luxury Travel Token;24h;0.0
Luxury Travel Token;7d;-0.55413066
Luxury Travel Token;30d;-4.72803152
Luxury Travel Token;60d;-10.09043047
Luxury Travel Token;90d;-23.21533062
Casper AI;1h;0.3938579
Casper AI;24h;0.46434911
Casper AI;7d;-2.48272054
Casper AI;30d;-35.52614827
Casper AI;60d;-68.98152766
Casper AI;90d;-66.95696886
Lemonschain;1h;-1.38520055
Lemonschain;24h;-0.53213865
Lemonschain;7d;-25.41895434
Lemonschain;30d;-55.81971204
Lemonschain;60d;31.25517932
Lemonschain;90d;-9.95731391
Network3;1h;2.87820692
Network3;24h;4.5255709
Network3;7d;7.48959473
Network3;30d;-36.10819547
Network3;60d;-90.14686337
Network3;90d;-90.14686337
Hyper Pay;1h;0.0
Hyper Pay;24h;0.0
Hyper Pay;7d;-5.02420688
Hyper Pay;30d;-2.65759682
Hyper Pay;60d;29.86678637
Hyper Pay;90d;52.78439032
Autonio;1h;0.0
Autonio;24h;0.0
Autonio;7d;0.0
Autonio;30d;-7.80599632
Autonio;60d;-19.91933518
Autonio;90d;-32.48079977
SUNBEANS;1h;0.28909109
SUNBEANS;24h;0.40611897
SUNBEANS;7d;-6.67929644
SUNBEANS;30d;-61.00560401
SUNBEANS;60d;-61.98963776
SUNBEANS;90d;-99.74894369
Ordiswap;1h;-0.84815369
Ordiswap;24h;-0.91767865
Ordiswap;7d;8.19663745
Ordiswap;30d;-30.85711066
Ordiswap;60d;-53.52978791
Ordiswap;90d;-65.92960284
RWT TOKEN;1h;1.20584498
RWT TOKEN;24h;0.29612277
RWT TOKEN;7d;29.80533719
RWT TOKEN;30d;101.97414993
RWT TOKEN;60d;51.9959722
RWT TOKEN;90d;51.32441273
Memetic / PepeCoin;1h;-2.82019714
Memetic / PepeCoin;24h;-0.85397772
Memetic / PepeCoin;7d;-3.26467755
Memetic / PepeCoin;30d;-42.30505329
Memetic / PepeCoin;60d;-74.3916808
Memetic / PepeCoin;90d;-74.43499786
Iron Fish;1h;-0.83790234
Iron Fish;24h;-1.68417344
Iron Fish;7d;-28.21074977
Iron Fish;30d;-45.98500402
Iron Fish;60d;-65.61963958
Iron Fish;90d;-63.57473131
Redbelly Network;1h;-0.08948214
Redbelly Network;24h;0.12046281
Redbelly Network;7d;-8.68979765
Redbelly Network;30d;-50.92846948
Redbelly Network;60d;-74.75769892
Redbelly Network;90d;-90.56119804
CRT AI Network;1h;-0.00204939
CRT AI Network;24h;0.54588909
CRT AI Network;7d;-7.05260584
CRT AI Network;30d;-20.50777967
CRT AI Network;60d;-31.81106923
CRT AI Network;90d;-23.82789485
CANTO;1h;-0.2070751
CANTO;24h;0.1381241
CANTO;7d;13.48400663
CANTO;30d;-34.45529668
CANTO;60d;-41.0085916
CANTO;90d;-58.03579617
Mei Solutions;1h;-0.03967011
Mei Solutions;24h;57.61234013
Mei Solutions;7d;184.26901815
Mei Solutions;30d;232.08330328
Mei Solutions;60d;-80.71343867
Mei Solutions;90d;-73.91033873
Bonkers Meme Token;1h;0.25968
Bonkers Meme Token;24h;-0.32594923
Bonkers Meme Token;7d;10.342157
Bonkers Meme Token;30d;-18.84556153
Bonkers Meme Token;60d;-53.77616525
Bonkers Meme Token;90d;-62.12481966
Freedom;1h;0.0
Freedom;24h;-2.20831389
Freedom;7d;-12.72929397
Freedom;30d;-28.65044334
Freedom;60d;-33.40840436
Freedom;90d;-38.71538001
Catboy;1h;-0.17571038
Catboy;24h;9.90802253
Catboy;7d;13.02791002
Catboy;30d;-89.5278261
Catboy;60d;-23.35533799
Catboy;90d;-36.88753811
Legend;1h;-3.54953515
Legend;24h;21.83047489
Legend;7d;128.59541763
Legend;30d;375.66535129
Legend;60d;-63.78814438
Legend;90d;-74.82890572
Mice (Ordinals);1h;-4.98947276
Mice (Ordinals);24h;-0.94313824
Mice (Ordinals);7d;2.07360098
Mice (Ordinals);30d;-28.93629658
Mice (Ordinals);60d;-54.49713721
Mice (Ordinals);90d;-65.18934126
KittyCake;1h;0.03218252
KittyCake;24h;-1.16793914
KittyCake;7d;2.50894146
KittyCake;30d;-6.19123195
KittyCake;60d;-12.21966326
KittyCake;90d;-3.47790015
Gamer Arena;1h;-0.04664863
Gamer Arena;24h;0.02304688
Gamer Arena;7d;1.44846323
Gamer Arena;30d;-32.3656725
Gamer Arena;60d;-71.92268587
Gamer Arena;90d;-83.38800188
xDAI;1h;0.38696478
xDAI;24h;0.85936091
xDAI;7d;-0.65768047
xDAI;30d;-0.33350652
xDAI;60d;-4.00243638
xDAI;90d;2.09455962
InsaneCoin;1h;0.38750072
InsaneCoin;24h;2.03135231
InsaneCoin;7d;0.59464351
InsaneCoin;30d;-55.52093506
InsaneCoin;60d;-97.57449162
InsaneCoin;90d;-99.05180548
Playbux;1h;14.38597253
Playbux;24h;34.551067
Playbux;7d;-1.78878711
Playbux;30d;-49.94976389
Playbux;60d;-66.24698011
Playbux;90d;-74.34202251
ParkCoin;1h;0.02038765
ParkCoin;24h;0.24836772
ParkCoin;7d;3.39576982
ParkCoin;30d;-2.67438283
ParkCoin;60d;-1.34957556
ParkCoin;90d;-0.83025622
Faith Tribe;1h;-0.01013363
Faith Tribe;24h;2.20118215
Faith Tribe;7d;9.53890445
Faith Tribe;30d;-11.10307696
Faith Tribe;60d;-4.61394518
Faith Tribe;90d;25.1563903
Billy Bets;1h;-2.23878982
Billy Bets;24h;23.81093885
Billy Bets;7d;47.08376957
Billy Bets;30d;-54.30228278
Billy Bets;60d;-54.30228278
Billy Bets;90d;-54.30228278
Wibx;1h;0.02984715
Wibx;24h;0.68625237
Wibx;7d;-2.30417246
Wibx;30d;125.88775704
Wibx;60d;65.00302389
Wibx;90d;47.23325979
Sparklife;1h;0.4452072
Sparklife;24h;-4.58798738
Sparklife;7d;-3.63513289
Sparklife;30d;-42.65088941
Sparklife;60d;-64.51899019
Sparklife;90d;-57.72246492
AND IT'S GONE;1h;-3.09981175
AND IT'S GONE;24h;-15.29598405
AND IT'S GONE;7d;-28.85990777
AND IT'S GONE;30d;-96.05277182
AND IT'S GONE;60d;-96.05277182
AND IT'S GONE;90d;-96.05277182
Pi Network AI;1h;-6.95237146
Pi Network AI;24h;20.46356392
Pi Network AI;7d;-4.58136666
Pi Network AI;30d;-90.66445851
Pi Network AI;60d;52.16132671
Pi Network AI;90d;52.16132671
Catton AI;1h;-1.10670468
Catton AI;24h;3.39098216
Catton AI;7d;-20.79344759
Catton AI;30d;-84.55052248
Catton AI;60d;-98.16262945
Catton AI;90d;-98.16262945
Zik coin;1h;-0.819394
Zik coin;24h;-0.66362502
Zik coin;7d;6.6994988
Zik coin;30d;-10.64751988
Zik coin;60d;-26.61439781
Zik coin;90d;-24.15244558
Conan;1h;-5.78727404
Conan;24h;-8.65617083
Conan;7d;-25.98115106
Conan;30d;-33.75389591
Conan;60d;-49.88765353
Conan;90d;-49.88765353
TendaCoin;1h;-0.00016457
TendaCoin;24h;-0.00417381
TendaCoin;7d;0.4595194
TendaCoin;30d;-83.1332594
TendaCoin;60d;-0.23619595
TendaCoin;90d;-70.23036664
HBC;1h;-0.04770813
HBC;24h;-0.87277988
HBC;7d;-5.48834637
HBC;30d;-10.36822188
HBC;60d;-7.25810691
HBC;90d;0.71018425
Kelp DAO's Airdrop Gain ETH;1h;-0.18375231
Kelp DAO's Airdrop Gain ETH;24h;3.67958871
Kelp DAO's Airdrop Gain ETH;7d;6.48066419
Kelp DAO's Airdrop Gain ETH;30d;-24.92984497
Kelp DAO's Airdrop Gain ETH;60d;-38.35545655
Kelp DAO's Airdrop Gain ETH;90d;-38.16307848
QBX;1h;-0.61207433
QBX;24h;1.75779102
QBX;7d;-17.82156019
QBX;30d;-58.29169547
QBX;60d;-83.64971449
QBX;90d;-87.83262062
Jerry The Turtle By Matt Furie;1h;-0.2945758
Jerry The Turtle By Matt Furie;24h;-22.06043471
Jerry The Turtle By Matt Furie;7d;-15.55400317
Jerry The Turtle By Matt Furie;30d;-41.80238618
Jerry The Turtle By Matt Furie;60d;-41.80238618
Jerry The Turtle By Matt Furie;90d;-41.80238618
Marso.Tech;1h;-0.09454599
Marso.Tech;24h;0.5605359
Marso.Tech;7d;-0.58211369
Marso.Tech;30d;0.56997058
Marso.Tech;60d;-2.42374766
Marso.Tech;90d;25.96472527
PEPPER;1h;0.13818529
PEPPER;24h;4.52597005
PEPPER;7d;5.81366717
PEPPER;30d;-1.99521973
PEPPER;60d;-19.21515442
PEPPER;90d;-24.71857041
NANA Token;1h;-1.00566875
NANA Token;24h;-7.39688556
NANA Token;7d;-18.69609602
NANA Token;30d;-17.30540666
NANA Token;60d;-25.59665767
NANA Token;90d;-21.64007674
EVDC Network;1h;-0.7266604
EVDC Network;24h;-1.44864852
EVDC Network;7d;0.86519664
EVDC Network;30d;15.43405839
EVDC Network;60d;-22.99808696
EVDC Network;90d;5.09869547
Chumbi Valley;1h;-0.07547574
Chumbi Valley;24h;2.8269116
Chumbi Valley;7d;7.60257932
Chumbi Valley;30d;-46.7233368
Chumbi Valley;60d;-76.6756627
Chumbi Valley;90d;-83.97486214
Sixpack Miner;1h;-0.00318404
Sixpack Miner;24h;2.02250845
Sixpack Miner;7d;-3.27931917
Sixpack Miner;30d;28.92346827
Sixpack Miner;60d;125.54503048
Sixpack Miner;90d;125.54503048
Stables Labs (USDX);1h;-0.02163963
Stables Labs (USDX);24h;-0.0099541
Stables Labs (USDX);7d;0.02523363
Stables Labs (USDX);30d;0.0337367
Stables Labs (USDX);60d;0.22200104
Stables Labs (USDX);90d;0.15236742
MetYa;1h;0.26738746
MetYa;24h;-2.55229018
MetYa;7d;11.5603162
MetYa;30d;-25.13359127
MetYa;60d;-47.15662401
MetYa;90d;-45.50870853
Ozone Chain;1h;-0.69841171
Ozone Chain;24h;0.63794457
Ozone Chain;7d;-16.71756764
Ozone Chain;30d;-26.30758549
Ozone Chain;60d;-28.30712835
Ozone Chain;90d;-31.99832341
EMAIL Token;1h;0.03864054
EMAIL Token;24h;-0.32883073
EMAIL Token;7d;8.0241189
EMAIL Token;30d;-40.86541194
EMAIL Token;60d;37.6620571
EMAIL Token;90d;-10.60579487
SorachanCoin;1h;0.0
SorachanCoin;24h;0.0
SorachanCoin;7d;0.0
SorachanCoin;30d;-45.33364021
SorachanCoin;60d;-98.62929306
SorachanCoin;90d;-98.99464421
Baby Bitcoin;1h;-0.06757414
Baby Bitcoin;24h;-0.00722386
Baby Bitcoin;7d;0.00044271
Baby Bitcoin;30d;5.63626716
Baby Bitcoin;60d;-33.31104243
Baby Bitcoin;90d;-46.36765797
DRX Token;1h;-0.8524654
DRX Token;24h;-1.54612155
DRX Token;7d;5.99107116
DRX Token;30d;18.75244142
DRX Token;60d;18.75244142
DRX Token;90d;18.75244142
Floor Protocol;1h;-0.03321267
Floor Protocol;24h;0.0259426
Floor Protocol;7d;65.35065709
Floor Protocol;30d;-53.47690885
Floor Protocol;60d;-96.65248237
Floor Protocol;90d;-96.73532188
Renta Network;1h;-1.19839169
Renta Network;24h;-5.08232597
Renta Network;7d;23.92341615
Renta Network;30d;-4.57313406
Renta Network;60d;-23.87084298
Renta Network;90d;-63.25282553
MAGA;1h;2.53557459
MAGA;24h;-92.01386526
MAGA;7d;-53.78928242
MAGA;30d;2294.3083201
MAGA;60d;-68.42783522
MAGA;90d;-75.3412209
ProBit Token;1h;-0.6083181
ProBit Token;24h;0.13505562
ProBit Token;7d;0.07611946
ProBit Token;30d;-0.6792788
ProBit Token;60d;-5.80772659
ProBit Token;90d;-6.16483834
CodeXchain;1h;-1.92e-05
CodeXchain;24h;0.00153122
CodeXchain;7d;-0.77905241
CodeXchain;30d;-13.79258105
CodeXchain;60d;-51.53237796
CodeXchain;90d;-73.65188544
LOULOU;1h;-3.09541095
LOULOU;24h;0.36236345
LOULOU;7d;-2.81844501
LOULOU;30d;-34.35661747
LOULOU;60d;-40.4252331
LOULOU;90d;-32.37968707
Wexo;1h;-0.36886118
Wexo;24h;2.09380205
Wexo;7d;4.46644908
Wexo;30d;-27.67422163
Wexo;60d;-45.40877771
Wexo;90d;-91.35986437
Solaris AI;1h;-3.67176351
Solaris AI;24h;15.06787901
Solaris AI;7d;3.21755617
Solaris AI;30d;-48.96603447
Solaris AI;60d;-85.13579965
Solaris AI;90d;-94.58844096
Enron;1h;0.0
Enron;24h;0.51152735
Enron;7d;-60.79495475
Enron;30d;-1.47034892
Enron;60d;-46.03003958
Enron;90d;-46.03003958
NAWS.AI;1h;0.00808473
NAWS.AI;24h;0.04400511
NAWS.AI;7d;-1.39104076
NAWS.AI;30d;75.24911827
NAWS.AI;60d;-25.38620209
NAWS.AI;90d;-9.44607362
Squid Game (CTO);1h;0.75824363
Squid Game (CTO);24h;-0.71639383
Squid Game (CTO);7d;-7.2669479
Squid Game (CTO);30d;22.89812896
Squid Game (CTO);60d;63.06170722
Squid Game (CTO);90d;-70.58350276
Metahorse Unity;1h;0.22502851
Metahorse Unity;24h;1.8770581
Metahorse Unity;7d;57.63807452
Metahorse Unity;30d;-44.01939434
Metahorse Unity;60d;-73.35108158
Metahorse Unity;90d;-77.06061466
Huobi Token;1h;-2.11183747
Huobi Token;24h;0.58484668
